sub_region,census_fips_code,place_id,date,user_id,place,percent_change_from_baseline
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-03-30,045,transit stations,-14
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-03-30,045,workplaces,-41
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-03-30,045,residential,13
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-03-31,046,retail and recreation,-45
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-03-31,046,grocery and pharmacy,-6
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-03-31,046,parks,-17
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-03-31,046,transit stations,-11
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-03-31,046,workplaces,-44
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-03-31,046,residential,16
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-01,047,retail and recreation,-31
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-01,047,grocery and pharmacy,0
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-01,047,parks,-23
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-01,047,transit stations,-7
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-01,047,workplaces,-46
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-01,047,residential,16
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-02,048,retail and recreation,-37
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-02,048,grocery and pharmacy,-1
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-02,048,parks,-32
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-02,048,transit stations,-16
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-02,048,workplaces,-48
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-02,048,residential,19
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-03,049,retail and recreation,-31
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-03,049,grocery and pharmacy,2
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-03,049,parks,-24
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-03,049,transit stations,-8
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-03,049,workplaces,-44
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-03,049,residential,17
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-04,050,retail and recreation,-41
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-04,050,grocery and pharmacy,0
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-04,050,parks,-23
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-04,050,transit stations,-9
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-04,050,workplaces,-26
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-05,051,retail and recreation,-38
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-05,051,grocery and pharmacy,-8
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-05,051,parks,-23
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-05,051,transit stations,-16
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-05,051,workplaces,-30
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-06,052,grocery and pharmacy,5
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-06,052,parks,-29
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-06,052,transit stations,-21
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-06,052,workplaces,-43
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-06,052,residential,15
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-07,053,retail and recreation,-42
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-07,053,grocery and pharmacy,-1
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-07,053,parks,-33
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-07,053,transit stations,-17
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-07,053,workplaces,-45
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-07,053,residential,15
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-08,054,retail and recreation,-36
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-08,054,grocery and pharmacy,0
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-08,054,parks,-35
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-08,054,transit stations,-23
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-08,054,workplaces,-46
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-08,054,residential,16
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-09,055,retail and recreation,-36
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-09,055,grocery and pharmacy,4
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-09,055,parks,-40
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-09,055,transit stations,-16
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-09,055,workplaces,-47
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-09,055,residential,18
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-10,056,retail and recreation,-33
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-10,056,grocery and pharmacy,14
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-10,056,parks,-36
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-10,056,transit stations,-18
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-10,056,workplaces,-46
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-10,056,residential,16
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-11,057,retail and recreation,-80
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-11,057,grocery and pharmacy,-54
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-11,057,parks,-59
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-11,057,transit stations,-35
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-11,057,workplaces,-34
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-12,058,grocery and pharmacy,-69
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-12,058,parks,-60
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-12,058,transit stations,-45
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-12,058,workplaces,-46
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-13,059,retail and recreation,-41
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-13,059,grocery and pharmacy,3
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-13,059,parks,-51
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-13,059,transit stations,-24
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-13,059,workplaces,-45
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-13,059,residential,16
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-14,060,retail and recreation,-49
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-14,060,grocery and pharmacy,-9
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-14,060,parks,-39
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-14,060,transit stations,-15
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-14,060,workplaces,-45
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-14,060,residential,18
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-15,061,retail and recreation,-33
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-15,061,grocery and pharmacy,4
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-15,061,parks,-30
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-15,061,transit stations,-16
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-15,061,workplaces,-45
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-15,061,residential,15
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-16,062,retail and recreation,-38
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-16,062,grocery and pharmacy,2
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-16,062,parks,-41
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-16,062,transit stations,-9
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-16,062,workplaces,-47
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-16,062,residential,18
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-17,063,retail and recreation,-36
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-17,063,grocery and pharmacy,4
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-17,063,parks,-25
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-17,063,transit stations,-10
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-17,063,workplaces,-43
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-17,063,residential,14
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-18,064,retail and recreation,-80
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-18,064,grocery and pharmacy,-56
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-18,064,parks,-41
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-18,064,transit stations,-33
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-18,064,workplaces,-38
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-19,065,grocery and pharmacy,-56
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-19,065,parks,-29
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-19,065,transit stations,-35
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-19,065,workplaces,-42
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-20,066,retail and recreation,-32
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-20,066,grocery and pharmacy,13
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-20,066,parks,-27
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-20,066,transit stations,-8
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-20,066,workplaces,-41
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-20,066,residential,11
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-21,067,retail and recreation,-42
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-21,067,grocery and pharmacy,0
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-21,067,parks,-26
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-21,067,transit stations,-9
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-21,067,workplaces,-46
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-21,067,residential,16
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-22,068,retail and recreation,-37
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-22,068,grocery and pharmacy,-4
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-22,068,parks,-31
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-22,068,transit stations,-8
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-22,068,workplaces,-46
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-22,068,residential,15
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-23,069,retail and recreation,-37
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-23,069,grocery and pharmacy,-1
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-23,069,parks,-22
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-23,069,transit stations,-1
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-23,069,workplaces,-46
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-23,069,residential,17
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-24,070,retail and recreation,-32
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-24,070,grocery and pharmacy,7
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-24,070,parks,-3
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-24,070,transit stations,-7
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-24,070,workplaces,-44
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-24,070,residential,14
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-25,071,retail and recreation,-77
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-25,071,grocery and pharmacy,-53
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-25,071,parks,-6
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-25,071,transit stations,-19
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-25,071,workplaces,-35
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-26,072,grocery and pharmacy,-54
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-26,072,parks,-11
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-26,072,transit stations,-34
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-26,072,workplaces,-36
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-27,073,retail and recreation,-25
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-27,073,grocery and pharmacy,13
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-27,073,parks,-9
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-27,073,transit stations,-6
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-27,073,workplaces,-42
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-27,073,residential,11
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-28,074,retail and recreation,-43
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-28,074,grocery and pharmacy,-2
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-28,074,parks,-18
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-28,074,transit stations,-8
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-28,074,workplaces,-45
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-28,074,residential,8
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-29,075,retail and recreation,-30
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-29,075,grocery and pharmacy,8
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-29,075,parks,-10
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-29,075,transit stations,-5
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-29,075,workplaces,-47
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-29,075,residential,13
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-30,076,retail and recreation,-38
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-30,076,grocery and pharmacy,9
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-30,076,parks,-15
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-30,076,transit stations,-3
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-30,076,workplaces,-45
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-04-30,076,residential,14
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-01,077,retail and recreation,-25
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-01,077,grocery and pharmacy,13
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-01,077,parks,6
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-01,077,transit stations,9
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-01,077,workplaces,-42
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-01,077,residential,11
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-02,078,retail and recreation,-71
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-02,078,grocery and pharmacy,-43
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-02,078,parks,-7
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-02,078,transit stations,-12
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-02,078,workplaces,-35
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-03,079,grocery and pharmacy,-50
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-03,079,parks,-7
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-03,079,transit stations,-12
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-03,079,workplaces,-35
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-04,080,grocery and pharmacy,25
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-04,080,parks,1
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-04,080,transit stations,11
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-04,080,workplaces,-39
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-04,080,residential,10
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-05,081,retail and recreation,-25
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-05,081,grocery and pharmacy,18
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-05,081,parks,-5
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-05,081,transit stations,17
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-05,081,workplaces,-44
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-05,081,residential,13
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-06,082,retail and recreation,-22
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-06,082,grocery and pharmacy,16
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-06,082,parks,-8
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-06,082,transit stations,1
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-06,082,workplaces,-43
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-06,082,residential,14
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-07,083,retail and recreation,-25
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-07,083,grocery and pharmacy,19
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-07,083,parks,-4
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-07,083,transit stations,3
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-07,083,workplaces,-43
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-07,083,residential,15
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-08,084,retail and recreation,-24
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-08,084,grocery and pharmacy,19
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-08,084,parks,23
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-08,084,transit stations,7
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-08,084,workplaces,-43
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-08,084,residential,12
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-09,085,retail and recreation,-68
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-09,085,grocery and pharmacy,-33
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-09,085,parks,12
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-09,085,transit stations,-2
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-09,085,workplaces,-32
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-10,086,grocery and pharmacy,-36
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-10,086,parks,-16
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-10,086,transit stations,-15
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-10,086,workplaces,-29
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-11,087,grocery and pharmacy,26
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-11,087,parks,-8
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-11,087,transit stations,5
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-11,087,workplaces,-38
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-11,087,residential,9
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-12,088,retail and recreation,-32
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-12,088,grocery and pharmacy,13
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-12,088,parks,13
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-12,088,transit stations,8
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-12,088,workplaces,-40
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-12,088,residential,13
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-13,089,retail and recreation,-26
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-13,089,grocery and pharmacy,9
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-13,089,parks,1
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-13,089,transit stations,2
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-13,089,workplaces,-43
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-13,089,residential,13
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-14,090,retail and recreation,-26
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-14,090,grocery and pharmacy,14
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-14,090,parks,11
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-14,090,transit stations,-1
Apache County,04001,ChIJ-WDLw6lhJYcRcrSQ4ttk6sE,2020-05-14,090,workplaces,-43
